id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
SPAG4	4	0.046261	0.090111	0.799779	2116	2	-0.37532	0.76287	0.77585	0.999927	14551	0	-0.37532
CMTM1	4	0.070579	0.13458	0.820598	3056	3	-0.33967	0.76291	0.77585	0.999927	14552	0	-0.33967
NPM1	4	0.85148	0.80436	0.943623	16292	0	0.092327	0.76295	0.77585	0.999927	14553	0	0.092327
LOC100130880	4	0.4683	0.49185	0.894736	10248	1	0.020288	0.76299	0.77585	0.999927	14554	0	0.020288
ZNF653	4	0.23374	0.29834	0.820598	6821	2	-0.22612	0.76305	0.77585	0.999927	14555	0	-0.22612
FAHD2B	4	0.010373	0.027885	0.728574	622	2	-0.3091	0.76314	0.77585	0.999927	14556	0	-0.3091
HDAC1	4	0.14472	0.22119	0.820598	4814	2	-0.10163	0.7632	0.77585	0.999927	14557	0	-0.10163
PFN1	4	0.27206	0.34154	0.838571	7665	2	-0.26008	0.76326	0.77585	0.999927	14558	0	-0.26008
COL4A3BP	4	0.83141	0.78466	0.941928	15914	0	0.083765	0.76326	0.77585	0.999927	14559	0	0.083765
ADD2	4	0.22563	0.29256	0.820598	6660	2	-0.25923	0.76329	0.77585	0.999927	14560	0	-0.25923
KLRC4	4	0.88578	0.85917	0.96551	16931	0	-0.0085346	0.76343	0.77715	0.999927	14561	0	-0.0085346
CMA1	4	0.52244	0.52474	0.894736	10878	1	-0.11428	0.76343	0.77715	0.999927	14562	0	-0.11428
STK32A	3	0.53282	0.47926	0.894736	11019	1	-0.16468	0.76353	0.77825	0.999927	14563	0	-0.16468
JAG1	4	0.23742	0.30131	0.820598	6901	2	-0.09872	0.76366	0.77715	0.999927	14564	0	-0.09872
SPZ1	4	0.20701	0.27872	0.820598	6246	2	-0.10387	0.7637	0.77715	0.999927	14565	0	-0.10387
ZNF808	4	0.083094	0.15882	0.820598	3434	2	-0.25161	0.76371	0.77715	0.999927	14566	0	-0.25161
POLR3C	3	0.13854	0.1962	0.820598	4696	1	-0.11736	0.7638	0.77825	0.999927	14567	0	-0.11736
ENOPH1	4	0.81016	0.76492	0.941928	15511	0	0.01803	0.76385	0.77715	0.999927	14568	0	0.01803
HSD3B7	4	0.73268	0.6828	0.930807	13982	1	0.056142	0.76385	0.77715	0.999927	14569	0	0.056142
DLC1	4	0.27782	0.34486	0.838571	7799	2	-0.29119	0.7639	0.77715	0.999927	14570	0	-0.29119
GSTZ1	4	0.030605	0.063027	0.728574	1483	3	-0.71636	0.7639	0.77715	0.999927	14571	0	-0.71636
TBC1D3	4	0.87478	0.84564	0.96551	16724	0	0.12625	0.76398	0.77715	0.999927	14572	0	0.12625
KCNG1	4	0.67725	0.61839	0.906567	13030	1	-0.075426	0.76401	0.77715	0.999927	14573	0	-0.075426
RETN	4	0.022465	0.050198	0.728574	1145	2	-0.23992	0.76405	0.77715	0.999927	14574	0	-0.23992
PRAMEF17	4	0.069119	0.13136	0.820598	3000	3	-0.45261	0.76407	0.77715	0.999927	14575	0	-0.45261
TLDC1	4	0.56166	0.54443	0.894736	11394	1	-0.14166	0.76415	0.77715	0.999927	14576	0	-0.14166
FYTTD1	4	0.9193	0.89275	0.971858	17556	0	0.10647	0.76417	0.77715	0.999927	14577	0	0.10647
CLLU1OS	4	0.15383	0.22439	0.820598	5022	1	0.041148	0.76421	0.77715	0.999927	14578	0	0.041148
MMRN2	4	0.52291	0.52474	0.894736	10884	1	0.19071	0.76431	0.77715	0.999927	14579	0	0.19071
FAM169A	4	0.1632	0.24147	0.820598	5225	1	-0.01015	0.76435	0.77715	0.999927	14580	0	-0.01015
ZBED4	4	0.018788	0.043965	0.728574	996	3	-0.46782	0.76439	0.77715	0.999927	14581	0	-0.46782
DNAH2	4	0.10378	0.1893	0.820598	3913	2	-0.32251	0.76439	0.77715	0.999927	14582	0	-0.32251
PARM1	4	0.10989	0.19447	0.820598	4038	2	-0.46499	0.76448	0.77715	0.999927	14583	0	-0.46499
PCDH15	4	0.14891	0.22279	0.820598	4904	1	-0.27429	0.76454	0.77715	0.999927	14584	0	-0.27429
PNPO	4	0.28883	0.35513	0.838571	8039	1	0.0030098	0.76462	0.77781	0.999927	14585	0	0.0030098
ETV3	4	0.067197	0.13021	0.820598	2921	1	0.034076	0.76466	0.77847	0.999927	14586	0	0.034076
C12orf45	4	0.23247	0.29742	0.820598	6799	2	-0.16096	0.76466	0.77847	0.999927	14587	0	-0.16096
UGT8	4	0.28251	0.35155	0.838571	7916	2	-0.095856	0.7647	0.77847	0.999927	14588	0	-0.095856
COX7B	4	0.97663	0.97183	0.996275	18649	0	0.17947	0.76472	0.77847	0.999927	14589	0	0.17947
ISY1	4	0.6589	0.59872	0.894736	12745	1	-0.24928	0.76473	0.77847	0.999927	14590	0	-0.24928
MPC2	4	0.42324	0.46211	0.894736	9740	1	-0.045503	0.7648	0.77847	0.999927	14591	0	-0.045503
TBX22	4	0.27513	0.34375	0.838571	7741	1	-0.054573	0.7648	0.77847	0.999927	14592	0	-0.054573
CCDC113	4	0.34492	0.41129	0.865798	9006	1	0.055422	0.76496	0.77847	0.999927	14593	0	0.055422
OR10S1	4	0.03701	0.070177	0.743401	1756	3	-0.55512	0.76496	0.77847	0.999927	14594	0	-0.55512
SLC39A14	4	0.71642	0.6664	0.928842	13688	1	-0.10143	0.76496	0.77847	0.999927	14595	0	-0.10143
CNOT6L	4	0.12827	0.21127	0.820598	4462	2	-0.31402	0.76503	0.77847	0.999927	14596	0	-0.31402
HACD1	4	0.57767	0.55418	0.894736	11608	1	0.12124	0.76505	0.77847	0.999927	14597	0	0.12124
CXCR1	4	0.30966	0.38188	0.850105	8491	2	-0.17631	0.76512	0.77847	0.999927	14598	0	-0.17631
UVSSA	4	0.62497	0.58041	0.894736	12233	1	-0.27315	0.76512	0.77847	0.999927	14599	0	-0.27315
ZFP14	4	0.070383	0.13402	0.820598	3049	3	-0.26208	0.76516	0.77847	0.999927	14600	0	-0.26208
PRKG2	4	0.35121	0.41616	0.865798	9062	1	-0.23992	0.76523	0.77847	0.999927	14601	0	-0.23992
WDR64	4	0.16097	0.23536	0.820598	5173	1	-0.14203	0.76527	0.77847	0.999927	14602	0	-0.14203
C1orf27	4	0.84675	0.80194	0.943623	16192	0	-0.14249	0.76539	0.77847	0.999927	14603	0	-0.14249
RNF208	4	0.75868	0.71061	0.932695	14501	0	-0.0066758	0.76552	0.77979	0.999927	14604	0	-0.0066758
IBA57	4	0.67749	0.61839	0.906567	13031	1	-0.16918	0.76552	0.77979	0.999927	14605	0	-0.16918
C10orf120	4	0.62298	0.58041	0.894736	12201	1	-0.018488	0.76558	0.77979	0.999927	14606	0	-0.018488
ALPK3	4	0.0088409	0.019612	0.664709	551	2	-0.29794	0.7656	0.77979	0.999927	14607	0	-0.29794
NRG4	4	0.2182	0.28562	0.820598	6489	2	-0.31091	0.76563	0.77979	0.999927	14608	0	-0.31091
C5orf46	4	0.52073	0.52474	0.894736	10858	1	0.0051267	0.76565	0.77979	0.999927	14609	0	0.0051267
OST4	4	0.15998	0.23536	0.820598	5153	2	-0.2461	0.76566	0.77979	0.999927	14610	0	-0.2461
OR11L1	4	0.60712	0.57385	0.894736	11989	1	-0.061155	0.7657	0.77979	0.999927	14611	0	-0.061155
MTRNR2L3	4	0.012299	0.034681	0.728574	714	1	-0.13409	0.76573	0.77979	0.999927	14612	0	-0.13409
ZNF716	4	0.0054877	0.011747	0.580257	384	2	-0.44002	0.76576	0.77979	0.999927	14613	0	-0.44002
SH3RF1	4	0.047495	0.091786	0.799779	2164	3	-0.4836	0.76576	0.77979	0.999927	14614	0	-0.4836
TMEM140	4	0.10933	0.19447	0.820598	4032	2	-0.54767	0.76587	0.77979	0.999927	14615	0	-0.54767
PENK	4	0.30878	0.38188	0.850105	8470	2	-0.093673	0.76595	0.77979	0.999927	14616	0	-0.093673
DNAJB12	4	0.67561	0.61508	0.904125	13003	1	-0.16424	0.76597	0.77979	0.999927	14617	0	-0.16424
ATXN3	4	0.61067	0.57385	0.894736	12040	1	0.17255	0.76597	0.77979	0.999927	14618	0	0.17255
TAOK2	4	0.28108	0.3481	0.838571	7882	1	-0.15848	0.766	0.77979	0.999927	14619	0	-0.15848
GOLGA6L6	4	0.85194	0.80555	0.944757	16298	0	0.17379	0.76602	0.77979	0.999927	14620	0	0.17379
AP1S3	4	0.61011	0.57385	0.894736	12029	1	-0.023242	0.76603	0.77979	0.999927	14621	0	-0.023242
GPR157	4	0.25947	0.32305	0.83311	7385	1	-0.03064	0.76614	0.77979	0.999927	14622	0	-0.03064
AKAP13	4	0.42487	0.46544	0.894736	9756	1	0.10996	0.76616	0.77979	0.999927	14623	0	0.10996
ZNF316	4	0.13394	0.2189	0.820598	4581	2	-0.28514	0.76621	0.77979	0.999927	14624	0	-0.28514
GOLGA8N	4	0.77826	0.72926	0.932695	14854	0	0.093953	0.76621	0.77979	0.999927	14625	0	0.093953
CSNK1G2	4	0.10594	0.18994	0.820598	3967	1	-0.081248	0.76621	0.77979	0.999927	14626	0	-0.081248
SLC25A35	4	0.75862	0.71061	0.932695	14500	0	0.067281	0.76635	0.77979	0.999927	14627	0	0.067281
GDAP2	4	0.61834	0.57878	0.894736	12140	1	-0.010812	0.76639	0.77979	0.999927	14628	0	-0.010812
CD38	4	0.77982	0.73222	0.932695	14881	0	-0.037424	0.76639	0.77979	0.999927	14629	0	-0.037424
CLEC2B	4	0.056868	0.11246	0.820598	2519	2	-0.23056	0.76645	0.78106	0.999927	14630	0	-0.23056
GPR176	4	0.66968	0.60533	0.896067	12922	1	0.037831	0.76647	0.78106	0.999927	14631	0	0.037831
TMEM220	4	0.78315	0.73369	0.932695	14942	0	0.14668	0.76649	0.78106	0.999927	14632	0	0.14668
TMED7	3	0.1959	0.26166	0.820598	5970	2	-0.26508	0.7665	0.78047	0.999927	14633	0	-0.26508
RAD51AP1	4	0.75532	0.71061	0.932695	14428	0	0.018618	0.7665	0.78106	0.999927	14634	0	0.018618
CCDC28A	4	0.51715	0.52146	0.894736	10807	1	0.099699	0.76657	0.78106	0.999927	14635	0	0.099699
UCN	3	0.18946	0.25223	0.820598	5818	2	-0.50064	0.76662	0.78047	0.999927	14636	0	-0.50064
ZBTB49	4	0.66433	0.60368	0.896067	12834	1	-0.27069	0.76664	0.78106	0.999927	14637	0	-0.27069
LCE3A	4	0.21875	0.28562	0.820598	6506	1	-0.17484	0.76666	0.78106	0.999927	14638	0	-0.17484
FA2H	4	0.79837	0.75399	0.940999	15264	0	0.12386	0.7667	0.78106	0.999927	14639	0	0.12386
TDG	4	0.90558	0.87504	0.96643	17295	0	0.063204	0.76674	0.78106	0.999927	14640	0	0.063204
ZNF519	4	0.24661	0.3092	0.830447	7104	2	-0.35062	0.76679	0.78106	0.999927	14641	0	-0.35062
CTF1	4	0.31331	0.38365	0.850105	8560	2	-0.38721	0.76679	0.78106	0.999927	14642	0	-0.38721
SPATA45	4	0.63295	0.58372	0.894736	12356	1	-0.1384	0.76694	0.78106	0.999927	14643	0	-0.1384
SYNCRIP	4	0.018675	0.043368	0.728574	989	1	0.14493	0.7671	0.78106	0.999927	14644	0	0.14493
DECR1	4	0.54579	0.53306	0.894736	11175	1	-0.091021	0.76713	0.78231	0.999927	14645	0	-0.091021
ECM2	4	0.96084	0.94888	0.987983	18344	0	0.16695	0.76715	0.78231	0.999927	14646	0	0.16695
NMRK2	4	0.3605	0.41616	0.865798	9139	1	0.14683	0.76722	0.78231	0.999927	14647	0	0.14683
TGIF2LY	4	0.38948	0.44077	0.888847	9402	1	0.02367	0.76729	0.78231	0.999927	14648	0	0.02367
SH2D7	4	0.059842	0.11626	0.820598	2628	1	-0.045645	0.76733	0.78231	0.999927	14649	0	-0.045645
CPEB1	4	0.66001	0.59872	0.894736	12771	1	0.24626	0.76733	0.78231	0.999927	14650	0	0.24626
VGLL2	4	0.53601	0.52804	0.894736	11055	1	-0.071193	0.7677	0.78484	0.999927	14651	0	-0.071193
ITPKB	4	0.56982	0.54926	0.894736	11504	1	-0.11294	0.7677	0.78484	0.999927	14652	0	-0.11294
TBX21	4	0.18653	0.26778	0.820598	5740	1	-0.35239	0.7678	0.78484	0.999927	14653	0	-0.35239
TSPAN1	4	0.82135	0.77949	0.941928	15724	0	0.11561	0.76785	0.78484	0.999927	14654	0	0.11561
TRIM66	4	0.07461	0.14623	0.820598	3213	3	-0.3174	0.7679	0.78484	0.999927	14655	0	-0.3174
VEGFA	4	0.051827	0.10019	0.814067	2324	2	-0.67981	0.76792	0.78484	0.999927	14656	0	-0.67981
CHIC1	4	0.26924	0.33423	0.837214	7602	2	-0.10005	0.76797	0.78484	0.999927	14657	0	-0.10005
RBL2	4	0.00095542	0.002097	0.471308	73	3	-1.3119	0.76806	0.78484	0.999927	14658	0	-1.3119
AP1M2	4	0.75374	0.70741	0.932695	14399	0	-0.20347	0.76807	0.78484	0.999927	14659	0	-0.20347
ERI3	4	0.79172	0.74106	0.937427	15113	0	-0.0074506	0.76809	0.78484	0.999927	14660	0	-0.0074506
ITM2A	4	0.76161	0.71377	0.932695	14560	0	-0.21488	0.76813	0.78484	0.999927	14661	0	-0.21488
TAS2R4	4	0.0036818	0.0079356	0.563324	255	3	-0.63402	0.76817	0.78484	0.999927	14662	0	-0.63402
OLFM4	4	0.39982	0.44568	0.891782	9512	1	-0.038873	0.76817	0.78484	0.999927	14663	0	-0.038873
KNG1	4	0.073682	0.1434	0.820598	3179	2	-0.29227	0.76822	0.78484	0.999927	14664	0	-0.29227
PARS2	4	0.25662	0.32203	0.83311	7329	2	-0.21	0.76833	0.78484	0.999927	14665	0	-0.21
RAP1GAP	4	0.70957	0.65973	0.925563	13569	1	0.096757	0.7684	0.78484	0.999927	14666	0	0.096757
MTA1	4	0.15786	0.23451	0.820598	5098	2	-0.39861	0.76847	0.78484	0.999927	14667	0	-0.39861
CNR2	4	0.078811	0.15383	0.820598	3323	2	-0.39257	0.76855	0.78484	0.999927	14668	0	-0.39257
MBOAT4	4	0.41977	0.46049	0.894736	9701	1	0.050635	0.76858	0.78484	0.999927	14669	0	0.050635
ABCA1	4	0.84632	0.80194	0.943623	16186	0	-0.17666	0.76862	0.78484	0.999927	14670	0	-0.17666
PGAM2	4	0.091983	0.17341	0.820598	3655	1	-0.19778	0.76865	0.78484	0.999927	14671	0	-0.19778
ADAM17	4	0.00069535	0.0014837	0.471308	52	3	-1.1954	0.7687	0.78484	0.999927	14672	0	-1.1954
TOP3B	4	0.84581	0.80194	0.943623	16177	0	0.049513	0.76874	0.78484	0.999927	14673	0	0.049513
RBMY1F	4	0.5973	0.5722	0.894736	11852	1	-0.14019	0.76884	0.78484	0.999927	14674	0	-0.14019
NKIRAS1	4	0.17202	0.25151	0.820598	5417	1	0.068516	0.76884	0.78484	0.999927	14675	0	0.068516
FAM167B	4	0.080822	0.15698	0.820598	3371	2	-0.4525	0.76889	0.78484	0.999927	14676	0	-0.4525
ARMC10	4	0.11076	0.19447	0.820598	4061	1	-0.096655	0.76893	0.78484	0.999927	14677	0	-0.096655
FBXO15	4	0.90109	0.87247	0.96551	17215	0	0.030777	0.76898	0.78484	0.999927	14678	0	0.030777
LNX1	4	0.79499	0.74759	0.940999	15186	0	-0.023489	0.76899	0.78484	0.999927	14679	0	-0.023489
DBX2	4	0.66537	0.60368	0.896067	12851	1	-0.011564	0.76905	0.78609	0.999927	14680	0	-0.011564
RABAC1	4	0.88045	0.85063	0.96551	16828	0	0.14231	0.76908	0.78609	0.999927	14681	0	0.14231
MTRNR2L4	4	0.2978	0.36678	0.846967	8238	2	-0.19692	0.76918	0.78609	0.999927	14682	0	-0.19692
PBK	4	0.544	0.53306	0.894736	11148	1	-0.098147	0.76922	0.7873	0.999927	14683	0	-0.098147
PCSK6	4	0.91408	0.88485	0.968503	17459	0	0.12979	0.76925	0.7873	0.999927	14684	0	0.12979
PBLD	4	0.10493	0.18994	0.820598	3944	2	-0.47194	0.76927	0.7873	0.999927	14685	0	-0.47194
NT5C1A	4	0.13096	0.21737	0.820598	4527	2	-0.48339	0.76936	0.7873	0.999927	14686	0	-0.48339
KLF7	4	0.62777	0.58041	0.894736	12281	1	-0.026153	0.76936	0.7873	0.999927	14687	0	-0.026153
KIAA1586	4	0.89156	0.86548	0.96551	17032	0	0.30188	0.76936	0.7873	0.999927	14688	0	0.30188
KLRG2	4	0.83312	0.78594	0.941928	15946	0	-0.087537	0.7694	0.7873	0.999927	14689	0	-0.087537
XKR8	4	0.91559	0.88802	0.970131	17492	0	0.08391	0.76944	0.7873	0.999927	14690	0	0.08391
IKZF5	4	0.88372	0.85729	0.96551	16888	0	0.10014	0.76948	0.7873	0.999927	14691	0	0.10014
S100A10	4	0.56057	0.54283	0.894736	11378	1	0.17554	0.76951	0.7873	0.999927	14692	0	0.17554
TOMM34	4	0.93571	0.91812	0.981751	17866	0	0.20956	0.76955	0.7873	0.999927	14693	0	0.20956
ENTPD5	4	0.25548	0.32103	0.83311	7306	1	-0.12522	0.76959	0.7873	0.999927	14694	0	-0.12522
ZNF658	4	0.34238	0.40969	0.865798	8985	1	0.086907	0.76962	0.7873	0.999927	14695	0	0.086907
ITGB3BP	4	0.016294	0.038967	0.728574	883	3	-0.39896	0.76963	0.7873	0.999927	14696	0	-0.39896
IFNL1	4	0.023752	0.054651	0.728574	1198	3	-0.4906	0.76972	0.78731	0.999927	14697	0	-0.4906
SNX32	4	0.15731	0.23451	0.820598	5090	1	-0.18489	0.76979	0.78731	0.999927	14698	0	-0.18489
PRRC2C	4	0.20776	0.27872	0.820598	6260	2	-0.29931	0.76989	0.78731	0.999927	14699	0	-0.29931
EPS8	4	0.84765	0.80315	0.943623	16211	0	-0.091509	0.76993	0.78731	0.999927	14700	0	-0.091509
FAM195B	4	0.45066	0.477	0.894736	10053	1	-0.11857	0.7702	0.78858	0.999927	14701	0	-0.11857
BGLAP	4	0.28295	0.35155	0.838571	7922	2	-0.13608	0.77022	0.78858	0.999927	14702	0	-0.13608
CP	4	0.8914	0.86548	0.96551	17027	0	0.073021	0.77039	0.78858	0.999927	14703	0	0.073021
NEK2	4	0.014874	0.037767	0.728574	823	1	-0.079934	0.77046	0.78858	0.999927	14704	0	-0.079934
LNX2	4	0.063562	0.12029	0.820598	2772	1	-0.19179	0.77053	0.78858	0.999927	14705	0	-0.19179
RHPN1	4	0.1951	0.27301	0.820598	5954	1	-0.0050924	0.7706	0.78858	0.999927	14706	0	-0.0050924
LSM6	4	0.88276	0.85638	0.96551	16870	0	-0.04056	0.7706	0.78858	0.999927	14707	0	-0.04056
YIPF2	4	0.15624	0.23224	0.820598	5065	1	-0.10344	0.77067	0.78858	0.999927	14708	0	-0.10344
ZNF526	4	0.1342	0.2189	0.820598	4588	1	0.081573	0.77075	0.78858	0.999927	14709	0	0.081573
SVOPL	4	0.90814	0.87839	0.966805	17353	0	0.099094	0.77075	0.78858	0.999927	14710	0	0.099094
SEC23B	4	0.82827	0.78466	0.941928	15855	0	-0.1429	0.77095	0.78858	0.999927	14711	0	-0.1429
TRMU	4	0.233	0.29742	0.820598	6810	2	-0.28361	0.77098	0.78858	0.999927	14712	0	-0.28361
CNTRL	4	0.57525	0.55259	0.894736	11577	1	0.16617	0.77111	0.78858	0.999927	14713	0	0.16617
TEX38	4	0.10301	0.18536	0.820598	3902	2	-0.10321	0.77122	0.78858	0.999927	14714	0	-0.10321
SGK2	4	0.14642	0.22119	0.820598	4852	1	-0.014984	0.77131	0.78858	0.999927	14715	0	-0.014984
PALB2	4	0.82933	0.78466	0.941928	15874	0	0.046027	0.77139	0.78858	0.999927	14716	0	0.046027
PVRL4	4	0.58098	0.5574	0.894736	11639	1	-0.13624	0.77145	0.78858	0.999927	14717	0	-0.13624
TERF2	4	0.89158	0.86548	0.96551	17033	0	0.095464	0.77153	0.78858	0.999927	14718	0	0.095464
TCTE3	4	0.76666	0.71854	0.932695	14651	0	-0.044682	0.77159	0.78858	0.999927	14719	0	-0.044682
TLE3	4	0.71694	0.6664	0.928842	13700	1	0.13077	0.77163	0.78858	0.999927	14720	0	0.13077
P2RX1	4	0.11944	0.20426	0.820598	4257	2	-0.67391	0.77163	0.78858	0.999927	14721	0	-0.67391
CCNE2	4	0.13008	0.21663	0.820598	4505	1	-0.10963	0.77167	0.78858	0.999927	14722	0	-0.10963
SREBF2	4	0.080557	0.1544	0.820598	3364	1	-0.075426	0.77173	0.78858	0.999927	14723	0	-0.075426
INPP5D	4	0.17632	0.25632	0.820598	5510	2	-0.25146	0.77173	0.78858	0.999927	14724	0	-0.25146
TARBP2	4	0.92304	0.90086	0.975998	17637	0	0.065003	0.77183	0.78858	0.999927	14725	0	0.065003
PTCHD3	4	0.75613	0.71061	0.932695	14443	0	-0.0064689	0.77183	0.78858	0.999927	14726	0	-0.0064689
TARS2	4	0.33791	0.40642	0.864543	8938	1	-0.12408	0.77187	0.78858	0.999927	14727	0	-0.12408
PLCXD2	4	0.84063	0.79528	0.943623	16085	0	0.029268	0.77189	0.78858	0.999927	14728	0	0.029268
SEMA6C	4	0.16812	0.24624	0.820598	5320	2	-0.4221	0.77202	0.78858	0.999927	14729	0	-0.4221
MKS1	4	0.15557	0.22832	0.820598	5054	2	-0.53567	0.77212	0.78858	0.999927	14730	0	-0.53567
STK25	4	0.059628	0.11573	0.820598	2618	3	-0.38546	0.77213	0.78858	0.999927	14731	0	-0.38546
BBX	4	0.17796	0.26028	0.820598	5553	1	-0.21965	0.77215	0.78858	0.999927	14732	0	-0.21965
ZNF397	3	0.066964	0.11948	0.820598	2912	2	-0.46115	0.77217	0.79128	0.999927	14733	0	-0.46115
ZNF708	4	0.024191	0.054876	0.728574	1221	2	-0.86997	0.77232	0.78858	0.999927	14734	0	-0.86997
HSPA4	4	0.55745	0.54283	0.894736	11337	1	-0.12355	0.77241	0.78983	0.999927	14735	0	-0.12355
PNPLA4	4	0.47252	0.49351	0.894736	10293	1	0.18172	0.77244	0.78983	0.999927	14736	0	0.18172
RAB21	4	0.55023	0.53633	0.894736	11235	1	-0.23531	0.77246	0.78983	0.999927	14737	0	-0.23531
DEDD2	4	0.62976	0.58207	0.894736	12315	1	0.043836	0.77248	0.78983	0.999927	14738	0	0.043836
RRAS	4	0.73356	0.6828	0.930807	14001	1	-0.073065	0.77251	0.78983	0.999927	14739	0	-0.073065
C19orf66	4	0.071215	0.13602	0.820598	3082	2	-0.28915	0.77251	0.78983	0.999927	14740	0	-0.28915
NFATC3	4	0.34972	0.4145	0.865798	9051	1	-0.26769	0.77254	0.78983	0.999927	14741	0	-0.26769
CAPN8	4	0.035124	0.065601	0.728574	1674	2	-0.24621	0.77256	0.78983	0.999927	14742	0	-0.24621
ZNF615	3	0.49789	0.46597	0.894736	10579	1	-0.15154	0.77257	0.79128	0.999927	14743	0	-0.15154
LIPE	4	0.80038	0.75538	0.940999	15310	0	0.11304	0.7726	0.78983	0.999927	14744	0	0.11304
ZNF32	4	0.30375	0.37304	0.849601	8362	2	-0.33544	0.77261	0.78983	0.999927	14745	0	-0.33544
HP	4	0.9397	0.92417	0.983643	17946	0	0.12694	0.77269	0.78983	0.999927	14746	0	0.12694
FANCA	3	0.47993	0.45095	0.894736	10378	1	-0.085244	0.77278	0.79128	0.999927	14747	0	-0.085244
GPD1	4	0.34462	0.41129	0.865798	9002	1	-0.027062	0.7728	0.78983	0.999927	14748	0	-0.027062
FOXM1	4	0.81355	0.76899	0.941928	15579	0	0.12122	0.77284	0.78983	0.999927	14749	0	0.12122
KRT33A	4	0.9223	0.89651	0.972573	17619	0	0.13548	0.77296	0.78983	0.999927	14750	0	0.13548
KIAA1147	4	0.32571	0.39751	0.860219	8804	2	-0.22215	0.77296	0.78983	0.999927	14751	0	-0.22215
GPAT2	4	0.029874	0.063026	0.728574	1452	3	-0.50263	0.77296	0.78983	0.999927	14752	0	-0.50263
AIDA	4	0.072589	0.13974	0.820598	3143	3	-0.26109	0.77299	0.78983	0.999927	14753	0	-0.26109
SLC22A24	4	0.17154	0.24932	0.820598	5405	1	0.02767	0.77302	0.78983	0.999927	14754	0	0.02767
RIC1	4	0.19271	0.27301	0.820598	5894	2	-0.2171	0.77304	0.78983	0.999927	14755	0	-0.2171
OVGP1	4	0.31695	0.38536	0.850105	8639	1	-0.20874	0.77306	0.78983	0.999927	14756	0	-0.20874
PAX3	4	0.18582	0.26691	0.820598	5726	1	-0.16875	0.77309	0.78983	0.999927	14757	0	-0.16875
RHBDL3	4	0.074337	0.14424	0.820598	3209	1	-0.21484	0.77309	0.78983	0.999927	14758	0	-0.21484
OR2T29	4	0.23501	0.29834	0.820598	6855	2	-0.45993	0.77317	0.78983	0.999927	14759	0	-0.45993
ACTR5	4	0.53509	0.52804	0.894736	11040	1	-0.083281	0.77323	0.78983	0.999927	14760	0	-0.083281
WDR12	4	0.19008	0.26993	0.820598	5838	2	-0.38539	0.77332	0.79112	0.999927	14761	0	-0.38539
ERBB2IP	4	0.035848	0.065863	0.728574	1709	1	-0.20861	0.77342	0.79112	0.999927	14762	0	-0.20861
WDR5B	4	0.5509	0.53633	0.894736	11243	1	-0.080797	0.77343	0.79112	0.999927	14763	0	-0.080797
CEP350	4	0.81071	0.76628	0.941928	15521	0	0.052142	0.7735	0.79112	0.999927	14764	0	0.052142
SLC36A3	4	0.24963	0.31407	0.83081	7166	2	-0.28335	0.77352	0.79112	0.999927	14765	0	-0.28335
MT3	4	0.20414	0.27872	0.820598	6181	2	-0.14792	0.77366	0.79112	0.999927	14766	0	-0.14792
CXXC4	4	0.94301	0.93151	0.986234	18019	0	0.17489	0.77372	0.79112	0.999927	14767	0	0.17489
VSIG2	3	0.44448	0.42588	0.875496	9982	1	-0.18617	0.77386	0.79231	0.999927	14768	0	-0.18617
NRAS	4	0.20749	0.27872	0.820598	6254	1	-0.0064996	0.77386	0.79112	0.999927	14769	0	-0.0064996
TBC1D25	4	0.1373	0.2189	0.820598	4665	2	-0.26969	0.77395	0.79112	0.999927	14770	0	-0.26969
CGNL1	4	0.071522	0.13602	0.820598	3094	3	-0.26563	0.77398	0.79112	0.999927	14771	0	-0.26563
LENG8	4	0.25002	0.31407	0.83081	7179	1	-0.029964	0.77407	0.79112	0.999927	14772	0	-0.029964
ERMAP	3	0.6058	0.55414	0.894736	11971	1	0.13761	0.77408	0.79334	0.999927	14773	0	0.13761
CCL23	4	0.16463	0.24459	0.820598	5254	2	-0.10891	0.77427	0.79112	0.999927	14774	0	-0.10891
CNIH3	4	0.71455	0.66314	0.928094	13658	1	-0.07242	0.7743	0.79112	0.999927	14775	0	-0.07242
PLAC8	4	0.31839	0.38772	0.85137	8666	1	0.014214	0.77432	0.79112	0.999927	14776	0	0.014214
P2RY12	4	0.19034	0.27085	0.820598	5841	2	-0.14308	0.77441	0.79112	0.999927	14777	0	-0.14308
RSPH14	4	0.16552	0.24459	0.820598	5271	2	-0.36263	0.77446	0.79112	0.999927	14778	0	-0.36263
CSH2	4	0.24854	0.3131	0.83081	7138	2	-0.14295	0.77449	0.79112	0.999927	14779	0	-0.14295
C1orf186	4	0.035808	0.065601	0.728574	1705	3	-0.77298	0.77453	0.79112	0.999927	14780	0	-0.77298
HNRNPCL2	4	0.61846	0.57878	0.894736	12142	1	-0.011138	0.77454	0.79112	0.999927	14781	0	-0.011138
SNX21	4	0.22993	0.29537	0.820598	6739	2	-0.36188	0.7746	0.79112	0.999927	14782	0	-0.36188
SDHAF2	4	0.73045	0.6828	0.930807	13949	1	0.11948	0.77464	0.79112	0.999927	14783	0	0.11948
HMGA1	4	0.92838	0.91118	0.981232	17729	0	0.054164	0.77469	0.79112	0.999927	14784	0	0.054164
